"years","months","month_num","quarter","region","warehouse_region","category","subcategory","brand","orders","units_sold","revenue","stokout_rate","shipping_delay_rate","avg_lead_time","total_returns","return_rate","return_reason"
2021,December,12,Q4,Central,Central,Skincare,Lip Care,Vaseline,1,1,93000,0,0,8,1,1.00000000000000000000,Changed mind
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,Bifesta,2,2,278000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,Bifesta,3,3,432000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,Bifesta,1,2,310000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,12,25,3086000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,6,12,1502000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,4,7,824000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Makeup Remover,L’Oréal Paris,1,2,206000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Mask,Innisfree,4,6,1987000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Bioderma,7,8,3192000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Bioderma,2,2,895000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Bioderma,3,4,1776000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Bioderma,1,3,1335000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Garnier,1,1,175000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Garnier,1,3,525000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Garnier,2,2,325000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,Garnier,1,2,348000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,L’Oréal Paris,11,17,3124000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,L’Oréal Paris,5,9,1608000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,L’Oréal Paris,2,2,359000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Micellar Water,L’Oréal Paris,1,1,182000,0,0,5,1,1.00000000000000000000,Changed mind
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Bioderma,10,14,5738000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Bioderma,1,2,840000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Bioderma,4,6,1672000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Bioderma,1,1,420000,0,0,5,1,1.00000000000000000000,Allergic reaction
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,CeraVe,8,10,4327000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,CeraVe,7,12,5054000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,CeraVe,4,4,1809000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,CeraVe,1,1,362000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,CeraVe,1,2,712000,1,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Kiehl's,4,7,6686000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Kiehl's,2,2,1845000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Kiehl's,1,1,951000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Kiehl's,1,1,951000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Neutrogena,6,8,2941000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Neutrogena,3,4,1504000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Neutrogena,3,6,2318000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Moisturizer,Neutrogena,1,3,1161000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,L’Oréal Paris,3,5,2231000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,L’Oréal Paris,8,10,4467000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,L’Oréal Paris,3,6,1610000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,L’Oréal Paris,2,3,1336000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Rohto,7,12,3155000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Rohto,5,6,1511000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Rohto,3,4,1024000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Skin1004,11,11,4529000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Skin1004,5,9,3816000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Skin1004,6,7,3039000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Skin1004,3,5,2205000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Some By Mi,8,11,4198000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Some By Mi,7,9,3411000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Some By Mi,3,5,1647000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Some By Mi,1,1,332000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Some By Mi,1,1,317000,0,1,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,The Ordinary,18,26,7595000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,The Ordinary,1,1,0,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,The Ordinary,4,7,2148000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,The Ordinary,1,1,310000,0,0,8,1,1.00000000000000000000,Leaked product
2021,December,12,Q4,Central,Central,Skincare,Serum,Vichy,2,2,1630000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Vichy,4,8,6610000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Vichy,2,3,2599000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Serum,Vichy,1,2,1726000,0,0,5,1,0.50000000000000000000,Allergic reaction
2021,December,12,Q4,Central,Central,Skincare,Sheet Mask,Mediheal,3,8,248000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sheet Mask,Mediheal,2,6,168000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sheet Mask,Mediheal,1,2,68000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Anessa,9,14,9438000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Anessa,7,10,5457000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Anessa,1,1,562000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Anessa,1,2,1356000,0,0,5,2,1.00000000000000000000,Changed mind
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Bioré,10,15,3385000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Bioré,7,9,2149000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Bioré,5,5,1152000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Bioré,3,6,1458000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,La Roche-Posay,20,36,17745000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,La Roche-Posay,10,15,7085000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,La Roche-Posay,7,11,5558000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,La Roche-Posay,1,1,512000,0,0,5,1,1.00000000000000000000,Damaged package
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Skin Aqua,12,25,5025000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Skin Aqua,7,11,2167000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Skin Aqua,3,3,642000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Skin Aqua,1,1,213000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Sunplay,11,18,3222000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Sunplay,10,19,3450000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Sunplay,3,3,552000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Sunscreen,Sunplay,1,1,142000,1,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Kiehl's,4,6,6706000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Kiehl's,5,6,6538000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Kiehl's,1,1,1127000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Simple,2,4,553000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Simple,3,4,446000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Simple,4,6,920000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Central,Skincare,Toner,Simple,1,2,312000,0,0,5,2,1.00000000000000000000,Changed mind
2021,December,12,Q4,Central,North,Makeup,Cushion,Laneige,1,1,872000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Makeup,Cushion,Laneige,1,1,863000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Makeup,Lip Tint,"3CE",1,1,368000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Acne Care,La Roche-Posay,2,3,1308000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Acne Care,Paula's Choice,1,1,922000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Acne Care,SVR,1,1,439000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Cleanser,CeraVe,2,3,991000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Cleanser,CeraVe,1,2,536000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Cleanser,Senka,1,1,111000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Cleanser,Simple,2,5,646000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Cleanser,Simple,1,3,393000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Cleanser,Simple,1,1,131000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Lip Care,Vaseline,1,2,186000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Lip Care,Vaseline,1,2,184000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Makeup Remover,L’Oréal Paris,1,1,125000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Mask,Innisfree,1,1,332000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Micellar Water,L’Oréal Paris,1,3,552000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Moisturizer,Bioderma,2,4,1441000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Moisturizer,CeraVe,1,1,451000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Moisturizer,Neutrogena,1,1,387000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Serum,Skin1004,1,1,441000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Serum,Skin1004,1,1,441000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Sunscreen,Bioré,2,4,975000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,North,Skincare,Sunscreen,La Roche-Posay,1,1,514000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Makeup,Lip Balm,Dior,1,2,2058000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Makeup,Lip Tint,"3CE",1,3,1104000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Makeup,Lip Tint,Black Rouge,1,1,191000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Makeup,Lipstick,Maybelline,1,1,233000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Acne Care,La Roche-Posay,1,1,483000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Acne Care,La Roche-Posay,1,2,960000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Acne Care,Paula's Choice,1,2,1862000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Cleanser,CeraVe,1,2,670000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Cleanser,CeraVe,2,2,653000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Cleanser,La Roche-Posay,1,1,324000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Cleanser,La Roche-Posay,3,6,2308000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Cleanser,La Roche-Posay,1,1,383000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Lip Care,Vaseline,1,2,186000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Micellar Water,Bioderma,1,1,0,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Micellar Water,Bioderma,1,1,448000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Moisturizer,Kiehl's,1,1,956000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Moisturizer,Kiehl's,1,2,0,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Serum,L’Oréal Paris,2,2,823000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Serum,Skin1004,1,1,439000,0,0,4,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Serum,Vichy,1,1,863000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Serum,Vichy,1,1,872000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Sunscreen,Anessa,1,1,685000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Sunscreen,La Roche-Posay,3,4,2042000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Sunscreen,Skin Aqua,2,2,420000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Toner,Simple,1,1,154000,0,0,3,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,South,Skincare,Toner,Simple,1,1,154000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Body Care,Soap,Dove,1,4,160000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Makeup,Mascara,Kiss Me,1,2,638000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Skincare,Acne Care,La Roche-Posay,1,1,480000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Skincare,Cleanser,CeraVe,1,1,333000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Skincare,Cleanser,Simple,1,2,264000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Skincare,Serum,L’Oréal Paris,1,1,448000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,Central,Unknown,Skincare,Sunscreen,Skin Aqua,1,1,213000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Makeup,Foundation,Maybelline,1,1,208000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Makeup,Lip Tint,"3CE",1,1,297000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Makeup,Lip Tint,Black Rouge,1,1,191000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Makeup,Lip Tint,Black Rouge,1,1,190000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Makeup,Lip Tint,rom&nd,1,1,208000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Makeup,Lipstick,Maybelline,1,2,464000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Acne Care,Paula's Choice,2,2,1745000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,CeraVe,3,4,1350000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,CeraVe,4,6,2011000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,CeraVe,2,3,847000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,CeraVe,1,1,296000,0,1,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,CeraVe,1,1,336000,0,1,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,La Roche-Posay,1,1,317000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,La Roche-Posay,3,7,2535000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,La Roche-Posay,1,1,383000,0,0,7,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,Senka,2,4,485000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,Senka,1,2,206000,0,0,6,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,Simple,1,2,262000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Cleanser,Simple,2,2,263000,0,0,8,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Lip Care,Vaseline,3,8,739000,0,0,5,0,0.00000000000000000000,Unspecified
2021,December,12,Q4,North,Central,Skincare,Lip Care,Vaseline,2,2,186000,0,0,6,0,0.00000000000000000000,Unspecified
